id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
jt199,Admin Umum,Pengiklan Privat,Asisten Administratif (Administrasi & Dukungan Perkantoran),"Tangerang, Banten",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"KUALIFIKASI, KUALIFIKASI, Lokasi kerja di Binong, Kec. Curug, TangerangUsia maksimal 25 tahunPendidikan SMA / SMK / D3 / S1 Jurusan apapun (lebih diutamakan: Akutansi/Administrasi Perkantoran/Manajemen/Sekertaris)Dapat bekerja Senin-SabtuBisa mengendarai motor dan memiliki SIM aktifMemiliki kemampuan berkomunikasi yang baikKoordinasi dengan pihak terkait secaraintensifdanpro aktifdalam setiap kegiatan operasionalMampu menerapkan budaya kerja 5R (RINGKAS, RAPI, RESIK, RAWAT & RAJIN) baik dalam penempatan barang maupun filing dokumen (manajemen arsip).Sehat jasmani & rohaniCepat beradaptasiTeliti, detail, jujur, rajin dan supelComputer Literate : Excel, Word & sejenisnyaDapat bekerja di bawah tekananDiutamakan yang sudah memiliki pengalaman kerja., Lokasi kerja di Binong, Kec. Curug, Tangerang, Usia maksimal 25 tahun, Pendidikan SMA / SMK / D3 / S1 Jurusan apapun (lebih diutamakan: Akutansi/Administrasi Perkantoran/Manajemen/Sekertaris), Dapat bekerja Senin-Sabtu, Bisa mengendarai motor dan memiliki SIM aktif, Memiliki kemampuan berkomunikasi yang baik, Koordinasi dengan pihak terkait secaraintensifdanpro aktifdalam setiap kegiatan operasional, intensif, pro aktif, Mampu menerapkan budaya kerja 5R (RINGKAS, RAPI, RESIK, RAWAT & RAJIN) baik dalam penempatan barang maupun filing dokumen (manajemen arsip)., Sehat jasmani & rohani, Cepat beradaptasi, Teliti, detail, jujur, rajin dan supel, Computer Literate : Excel, Word & sejenisnya, Dapat bekerja di bawah tekanan, Diutamakan yang sudah memiliki pengalaman kerja., , TUGAS & TANGGUNG JAWAB, TUGAS & TANGGUNG JAWAB, Membuat Surat Jalan dengan komposisi yang benar dan sesuai POMemastikan data saldo terkirim vs produksi dan stock sudah cocokMenginput dan memproses data produksi & accountingMengkalkulasi data absensi dan perhitungan gajiMemantau dan meng-update data karyawanMenjalin hubungan kerja dengan pihak eksternal (BPJS TK, Rumah Sakit (terkait BPJS), Depnaker)Mengurus hal administratif terkait pihak eksternal (BPJS TK, Rumah Sakit (terkait BPJS), Depnaker), Membuat Surat Jalan dengan komposisi yang benar dan sesuai PO, Memastikan data saldo terkirim vs produksi dan stock sudah cocok, Menginput dan memproses data produksi & accounting, Mengkalkulasi data absensi dan perhitungan gaji, Memantau dan meng-update data karyawan, Menjalin hubungan kerja dengan pihak eksternal (BPJS TK, Rumah Sakit (terkait BPJS), Depnaker), Mengurus hal administratif terkait pihak eksternal (BPJS TK, Rumah Sakit (terkait BPJS), Depnaker), , TENTANG PERUSAHAANBergerak di bidang manufaktur komponen otomotif dan fabrikasi metalUkuran perusahaan: 50 karyawanSistem kerja: probation 3 bulan, kontrak, TENTANG PERUSAHAAN, ",https://www.jobstreet.co.id/id/job/71823044?type=standard&ref=search-standalone,;
jt200,Staff Mounting,PT Mitracitra Mandirioffset,"Lainnya (Manufaktur, Transportasi & Logistik)","Sidoarjo, Jawa Timur",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"JOB DESCRIPTION :, • Mematuhi dan melaksanakan tugas sehubungan dengan aktifitas kerja proses pembuatan film dan lay out / montage film.• Melaksanakan kerja proses pembuatan film (bagi warna manual, masking film, contact film negative / positive dan tousier film)• Melaksanakan kerja proses lay out / montage berdasarkan jumlah isi / up sesuai planning.• Membersihkan mesin processor film secara berkala dan mengefisienkan pemakaian mesin (antara lain dengan memperhatikan dan mengontrol penggunaan bahan-bahan chemical processor film tersebut).Membuat laporan kerja harian., KUALIFIKASI :, • Minimal pendidikan D3/S1/S2 Teknik Grafika / Design Graphic / Design Product• Pengalaman yang sesuai minimal 1 tahun repro (Film & Plate) pada perusahaan percetakan offset• Mampu melaksanakan proses kerja repro dan menguasai teknik-teknik bagi warna film secara manual.• Pengetahuan teknis mengenai persyaratan kerja proses pembuatan film (contact film positive / negative dan touchier)• Pengetahuan teknik lay out / montage film secara manual• Penempatan di Taman, Sidoarjo, ",https://www.jobstreet.co.id/id/job/72086535?type=standard&ref=search-standalone,;
jt201,Sales Development Representative,PT Arupa Cloud Nusantara,Perwakilan/Konsultan Penjualan (Penjualan),"Jakarta Selatan, Jakarta Raya",Kontrak,Tidak ditampilkan,"Rp 5,500,000 – Rp 8,000,000 per month",Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"We are looking for you who can fill our lead generation pipeline.If you can cold-call up to 50 calls per day and canvass outbound to fill our 10 meetings per week pipeline for our sales team, you will be hired., Deskripsi Pekerjaan :, Melakukan lead generation untuk sales team kami dengan menawarkan produk dan layanan dengan melakukan proses sales prospecting.Melakukan riset menggunakan berbagai cara untuk mendapatkan contact cold-calling maupun canvassing yang tepat untuk membangun contact database.Menindaklanjuti prospek (follow up) dengan member tim sales lainnya untuk membangun hubungan baik dengan prospect mendorong ke arah meeting pertama dengan tim sales lainnya.Membuat laporan aktivitas terhadap target (daily, weekly, monthly report kepada atasan)Menganalisis data serta membuat perencanaan dan pemasaran produk baik secara online maupun canvassing., Melakukan lead generation untuk sales team kami dengan menawarkan produk dan layanan dengan melakukan proses sales prospecting., Melakukan riset menggunakan berbagai cara untuk mendapatkan contact cold-calling maupun canvassing yang tepat untuk membangun contact database., Menindaklanjuti prospek (follow up) dengan member tim sales lainnya untuk membangun hubungan baik dengan prospect mendorong ke arah meeting pertama dengan tim sales lainnya., Membuat laporan aktivitas terhadap target (daily, weekly, monthly report kepada atasan), Menganalisis data serta membuat perencanaan dan pemasaran produk baik secara online maupun canvassing., Kualifikasi:, Usia 20 – 29 tahun.Pengalaman sales canvassing atau prospecting minimal 2 tahun.Berpengalaman di bidang teknologi, IT, hardware, software dan cloud.Memiliki pencapaian yang baik dalam mengejar target di pengalaman sebelumnya.Berpenampilan rapi dalam canvassing didepan prospect, memiliki attitude, etika dan personal yang baik .Terbiasa dan bertanggung jawab terhadap target, deadline dan tekanan.Memiliki kemampuan komunikasi verbal / non verbal dengan baik.Optimis, pantang menyerah, cepat belajar, mampu beradaptasi, cekatan dan mampu bekerja tim/individu., Usia 20 – 29 tahun., Pengalaman sales canvassing atau prospecting minimal 2 tahun., Berpengalaman di bidang teknologi, IT, hardware, software dan cloud., Memiliki pencapaian yang baik dalam mengejar target di pengalaman sebelumnya., Berpenampilan rapi dalam canvassing didepan prospect, memiliki attitude, etika dan personal yang baik ., Terbiasa dan bertanggung jawab terhadap target, deadline dan tekanan., Memiliki kemampuan komunikasi verbal / non verbal dengan baik., Optimis, pantang menyerah, cepat belajar, mampu beradaptasi, cekatan dan mampu bekerja tim/individu., Target Customer :✓ B2B✓ Corporate✓ Pemerintahan✓ BUMN/BUMD, PT Arupa Cloud Nusantaramerupakan perusahaan yang memiliki fokus di bidang penyedia layanan infrastruktur IT berbasis cloud. Beroperasi di atas Data Center Tier 4 di Indonesia, kami berkomitmen untuk memberikan pelayanan terbaik dengan SLA 99,9% dan bantuan dari local expertise yang andal., PT Arupa Cloud Nusantara, Selain itu, kami juga bermitra dengan berbagai perusahaan teknologi dan software terkemuka di dunia maupun lokal untuk membantu pelanggan dalam memilih solusi terbaik dan berkualitas bagi bisnisnya dalam menerapkan teknologi yang inovatif dan praktik yang sesuai dengan kebutuhan di dunia digital., ",https://www.jobstreet.co.id/id/job/72079322?type=standout&ref=search-standalone,;
jt202,Mitra Sekolah,PT INTAN PARIWARA GROUP,Manajemen – Sekolah (Pendidikan & Pelatihan),"Makassar, Sulawesi Selatan",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Syarat – Syarat :, Syarat – Syarat :, Pendidikan, SMA atau sederajat, lebih disukai memiliki pengalaman sebagai Sales minimal 2 tahun, D3/ S1 Segala JurusanKemampuan komunikasiKemampuan NegoisasiOrientasi PelangganPengetahuan ProductKemampuan AnalisaKepercayaan DiriMemiliki insiatif dan MotivasiPemahaman PasarMenguasai Ms OfficeWajib memiliki sim C dan diutamakan sim ADapat menggunakan Media Sosial, Pendidikan, SMA atau sederajat, lebih disukai memiliki pengalaman sebagai Sales minimal 2 tahun, D3/ S1 Segala Jurusan, Kemampuan komunikasi, Kemampuan Negoisasi, Orientasi Pelanggan, Pengetahuan Product, Kemampuan Analisa, Kepercayaan Diri, Memiliki insiatif dan Motivasi, Pemahaman Pasar, Menguasai Ms Office, Wajib memiliki sim C dan diutamakan sim A, Dapat menggunakan Media Sosial, Tugas Tanggung Jawab (Job Description) :, Tugas Tanggung Jawab (Job Description) :, Penjualan dan pelayananMembangun dan menjaga hubungan baik dengan pelangganMencari dan Mengidentifikasi peluang bisnis baruPelaporan dan Analisa pasar ( Melaporkan aktivitas penjualan secara teratur kepada manajemen dan menganalisa kinerja untuk menentukan strategi)Pemantauan PersediaanAdministratif ( melakukan penagihan sampai dengan penyerahan tagihan ke kantor pusat)Kolaborasi TeamMengarsip semua dokumen administrasi dengan tertib., Penjualan dan pelayanan, Membangun dan menjaga hubungan baik dengan pelanggan, Mencari dan Mengidentifikasi peluang bisnis baru, Pelaporan dan Analisa pasar ( Melaporkan aktivitas penjualan secara teratur kepada manajemen dan menganalisa kinerja untuk menentukan strategi), Pemantauan Persediaan, Administratif ( melakukan penagihan sampai dengan penyerahan tagihan ke kantor pusat), Kolaborasi Team, Mengarsip semua dokumen administrasi dengan tertib., ",https://www.jobstreet.co.id/id/job/72073336?type=standard&ref=search-standalone,;
jt203,Structure Design and Calculation Engineer,PT Ecocomplect Group Indonesia,Teknik Sipil/Struktural (Teknik),Bali,Penuh waktu,Tidak ditampilkan,"Rp 12,000,000 – Rp 18,000,000 per month",Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"We are looking for a structural engineer to oversee our construction projects. You’ll ensure that structures are safe and strong. As a structural engineer, you’ll spend time both in our office – designing and planning project details – and on-site where you’ll provide technical advice to construction workers., To succeed in this role, you should have hands-on experience using several construction methods and materials and advanced knowledge of AutoCAD and Tekla Project management and analytical skills are also very important., Responsibilities, Responsibilities, Design structures, such as buildings and infrastructureCreate structural models by using computer-aided design softwareMeasure loads and pressures caused by environmental or human influenceFollow construction safety guidelinesChoose appropriate materials based on structural specificationsMonitor on-site construction processes and supervise construction workersPrepare and allocate budgetsTrack and report on project progressCollaborate with contractors and project managers, Design structures, such as buildings and infrastructure, Create structural models by using computer-aided design software, Measure loads and pressures caused by environmental or human influence, Follow construction safety guidelines, Choose appropriate materials based on structural specifications, Monitor on-site construction processes and supervise construction workers, Prepare and allocate budgets, Track and report on project progress, Collaborate with contractors and project managers, Requirements and skills, Requirements and skills, Previous experience as a Structural Engineer or similar fieldExcellent knowledge of construction methods and regulationsHands-on experience 10 years with AutoCAD and TeklaData-driven mindset with excellent mathematical skillsGood English communication ability (both written and verbal)Attention to detailDegree in Structural Engineering; a Master’s degree is a plusMember of the Institute of Structural EngineeringExcellent in RevitWilling to work in BaliCan join immediatelyHold ""SKA STRUKTUR"" Certificate, Previous experience as a Structural Engineer or similar field, Excellent knowledge of construction methods and regulations, Hands-on experience 10 years with AutoCAD and Tekla, Data-driven mindset with excellent mathematical skills, Good English communication ability (both written and verbal), Attention to detail, Degree in Structural Engineering; a Master’s degree is a plus, Member of the Institute of Structural Engineering, Excellent in Revit, Willing to work in Bali, Can join immediately, Hold ""SKA STRUKTUR"" Certificate, Your application will include the following questions:, How many years' experience do you have as a Structural Designer?, How much notice are you req, ",https://www.jobstreet.co.id/id/job/72078661?type=standout&ref=search-standalone,;
jt204,Management Trainee of Marketing,PT Perindustrian Bapak Djenggot (Orang Tua Group),Manajemen (Pemasaran & Komunikasi),"Jakarta Barat, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Qualifications:, Qualifications:, Bachelor's degree in Business Studies, Management, MarketingMinimum GPA of 3.00Fresh graduates are welcome to applyWilling to be placed in Jakarta Barat, Bachelor's degree in Business Studies, Management, Marketing, Minimum GPA of 3.00, Fresh graduates are welcome to apply, Willing to be placed in Jakarta Barat, Job Description:, Job Description:, Create marketing strategiesAnalyze marketing data, Create marketing strategies, Analyze marketing data, ",https://www.jobstreet.co.id/id/job/72047918?type=standout&ref=search-standalone,;
jt205,Mechanical Engineer,PT Indo Makmur Foods,Teknik Mesin (Teknik),"Kabupaten Semarang, Jawa Tengah",Penuh waktu,Tidak ditampilkan,Rp 6.000.000 – Rp 9.000.000 per month,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,", Responsibilities:1. Draw design and develop machinery for frozen food processing adhering to BRC standards2. Perform full lifecycle product development especially for machinery development and impementation3. Design systems and components of machinery that meet needs and requirements4. Alter and modify design to meet requirements and to eliminate malfunctions5. Evaluate final product’s overall performance, reliability, and safety6. Identify, formulate, and produce effective solutions to emerging problems7. Prepare machinery reports and documentation, Qualifications:1. Proven working experience in mechanical engineering2. Working experience with product lifecycle management (PLM)3. Familiarity with 2D or 3D engineering design and manufacturing tools (e.g., AutoCAD, ProE or other)4. Solid understanding of core concepts including mechanics, kinematics, thermodynamics, materials science etc5. Creativity and analytical skills6. Ability to communicate technical knowledge in a clear and understandable manner7. Technical writing skills8.First degree in Mechanical Engineering or related subject such as manufacture engineering9.Must be fluent in English, First degree in Mechanical Engineering or related subject such as manufacture engineering, Must be fluent in English, ",https://www.jobstreet.co.id/id/job/72087865?type=standard&ref=search-standalone,;
jt206,Accounting & Sales Admin,PT Zenindo Natural,Akuntansi & Pelaporan Finansial (Akuntansi),Banten,Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"DicariACCOUNTING & SALES ADMIN yang detail oriented & memiliki minimal 2 tahunpengalamanmengelola keuangan & marketplace, untuk bergabung dengan perusahaan natural skincare di Alam Sutera, Tangerang, yang memiliki visi untuk menyediakan produk yang aman untuk masyarakat., ACCOUNTING & SALES ADMIN yang detail oriented & memiliki minimal 2 tahun, mengelola keuangan & marketplace, , Kualifikasi:, Kualifikasi:, , Prempuannn, Usia 21-35 years old.Pendidikan jurusan Finance/Accounting or Equivalent.DETAIL Oriented & sangat teliti.Minimum 2 tahun pengalaman di bidang accounting.Minium 2 tahun pengalaman mengelola orders di online shop (tokopedia, shopee, dll)Minimal 2 tahun menjual produk & melayani pertanyaan customer.Mahir menggunakan Ms. Excel.Dapat bekerja dengan minimal supervision di start-up environment.Diutamakan yg berdomisili di daerah Tangerang/sekitar Alam SuteraPassionate di bidang beauty produk.Memiliki kendaraan pribadi untuk ke tempat kerja, Prempuannn, Usia 21-35 years old., Pendidikan jurusan Finance/Accounting or Equivalent., DETAIL Oriented & sangat teliti., DETAIL Oriented & sangat teliti., Minimum 2 tahun pengalaman di bidang accounting., Minimum 2 tahun pengalaman di bidang accounting., Minium 2 tahun pengalaman mengelola orders di online shop (tokopedia, shopee, dll), Minimal 2 tahun menjual produk & melayani pertanyaan customer., Mahir menggunakan Ms. Excel., Dapat bekerja dengan minimal supervision di start-up environment., Diutamakan yg berdomisili di daerah Tangerang/sekitar Alam Sutera, Passionate di bidang beauty produk., Memiliki kendaraan pribadi untuk ke tempat kerja, Memiliki kendaraan pribadi untuk ke tempat kerja, , Tanggung Jawab:, Tanggung Jawab:, , Melakukan semua transaksi keuangan mulai dari penagihan, pencatatan,dllMembuat laporan keuangan per bulanan/TahunanMengatur stok Gudang & melakukan stok opname.Mengelola transaksi marketplace.Menghandle kegiatan Administrasi keuangan perusahaan.Menaikan penjualan produk secara online.Melayani pertanyaan customers.Memproses order & packing.Membantu project2 lain yang dibutuhkan., Melakukan semua transaksi keuangan mulai dari penagihan, pencatatan,dll, Membuat laporan keuangan per bulanan/Tahunan, Mengatur stok Gudang & melakukan stok opname., Mengelola transaksi marketplace., Menghandle kegiatan Administrasi keuangan perusahaan., Menaikan penjualan produk secara online., Melayani pertanyaan customers., Memproses order & packing., Membantu project2 lain yang dibutuhkan., , Lokasi: Alam Sutera., Lokasi: Alam Sutera., Benefit: Work-Life balance, Fast Career-Growth, Benefit: Work-Life balance, Fast Career-Growth, ",https://www.jobstreet.co.id/id/job/72052197?type=standard&ref=search-standalone,;
jt207,Social Media Specialist,PT. Bintang Global Makmur,Pemasaran Digital & Pencarian (Pemasaran & Komunikasi),"Jakarta Utara, Jakarta Raya",Kontrak,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"REQUIREMENT :, REQUIREMENT :, . Age Max. 30 years, . Min 1-2 years as Social media Specialist, . Education Min. D3/S1, . Have knowledge of Marketing, . Have good time management skills, . Able to work in a team, , JOBDESK :, JOBDESK :, · Create content planning, marketing campaign strategy, Running, Organise and ensure the editorial calendar runs well, till reporting social media activity, · Excellent view of design and detail-oriented to content making of social media posts (visual of the feed), · Strong knowledge on social media matrix and reporting for all outcome and result of Social Media posts, including followers, likes, comment., · Manage multiple social media platforms (IG, Linkedin, FB, TikTok), FLUENT, · Following the latest trends in social media and the field of Fashion as a whole, as well as passionate in Fashion, · Possess excellent knowledge on most trending and up to date fashion industry social media strategy and content., · Knowledge with marketing tool: Hootsuit, Facebook Insight, Analytics, and Google Analysis, · Data analyzing and socmed audience, ",https://www.jobstreet.co.id/id/job/72099193?type=standout&ref=search-standalone,;
jt208,Admin Purchasing,PT Growth Java Industry,"Pembelian, Pengadaan & Inventaris (Manufaktur, Transportasi & Logistik)","Jakarta Barat, Jakarta Raya",Penuh waktu,Tidak ditampilkan,"Rp 4,900,000 – Rp 5,400,000 per month",Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Deskripsi Pekerjaan, Deskripsi Pekerjaan, Membuat purchase orderMembuat sales orderMerekap laporan pembelianMerekap laporan penjualanMengumpulkan dan mengarsip dokumen pembelian & penjualanMembuat invoice penjualanMengirim invoice penjualan ke customerMengirim kontrak pembelian ke supplierMengirim original dokumen settlement pembelian ke bagian accounting, Membuat purchase order, Membuat sales order, Merekap laporan pembelian, Merekap laporan penjualan, Mengumpulkan dan mengarsip dokumen pembelian & penjualan, Membuat invoice penjualan, Mengirim invoice penjualan ke customer, Mengirim kontrak pembelian ke supplier, Mengirim original dokumen settlement pembelian ke bagian accounting, , Kualifikasi:, Kualifikasi:, Pendidikan S1Usia maksimal 27 tahunPengalaman minimal 1 tahun dibidang commercialMampu mengoperasikan komputer dan sistem yang ada di perusahaanMampu bekerja secara individu dan teamMampu bekerja dibawah tekananJujur, inisiatif dan bertanggung jawabDiutamakan domisili Jakarta Barat, Pendidikan S1, Usia maksimal 27 tahun, Pengalaman minimal 1 tahun dibidang commercial, Mampu mengoperasikan komputer dan sistem yang ada di perusahaan, Mampu bekerja secara individu dan team, Mampu bekerja dibawah tekanan, Jujur, inisiatif dan bertanggung jawab, Diutamakan domisili Jakarta Barat, , ",https://www.jobstreet.co.id/id/job/72025579?type=standout&ref=search-standalone,;
jt209,Admin Labelling Control (Warehouse Karawang),MINISO HOME,"Pergudangan, Penyimpanan & Distribusi (Manufaktur, Transportasi & Logistik)","Karawang, Jawa Barat",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Job Desc :, Melakukan pencatatan produk yang perlu di labelMelakukan pengecekan terhadap produk yang telah di labelMelakukan pengecekan barang bermasalah serta membuat laporan, Melakukan pencatatan produk yang perlu di label, Melakukan pengecekan terhadap produk yang telah di label, Melakukan pengecekan barang bermasalah serta membuat laporan, , Requirements :, Pendidikan Minimal D3Mampu dan bersedia untuk bekerja di lingkungan gudang yang relatif kerasLincah dan cekatan dalam bekerjaMenguasai Ms. Office (Terutama Excel)Bersedia jika diminta lemburBersedia melakukan perbantuan untuk tugas gudang lainnya jika diperlukan, Pendidikan Minimal D3, Mampu dan bersedia untuk bekerja di lingkungan gudang yang relatif keras, Lincah dan cekatan dalam bekerja, Menguasai Ms. Office (Terutama Excel), Bersedia jika diminta lembur, Bersedia melakukan perbantuan untuk tugas gudang lainnya jika diperlukan, ",https://www.jobstreet.co.id/id/job/72085711?type=standard&ref=search-standalone,;
jt210,OTC (Order-To-Cash) Tower Lead,PZ Cussons Indonesia,Pegawai/Staf Akuntansi (Akuntansi),"Jakarta Selatan, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"OTC Tower Lead (AR), OTC Tower Lead (AR), Job Description, You will be accountable for managing the delivery of FSS and Tax activities to ensure the delivery of entity trial balances, reconciled tax and VAT data, and prepare initial accounting statements for the business within a robust financial controls framework. Key to delivery in this role will be managing the sub-ledger and general ledger close process and the interaction with Finance and Business stakeholders.  You will drive the delivery of an agenda of continuous improvement both in terms of quality and efficiency, across FSS and Tax processes and systems, and identifying automation where feasible. Adhere to processes and transactions in compliance with Risk and Financial Control policies., , Manage processes and transactions in compliance with Risk and Financial Control policies.Manage the review and approve FSS transactions and transaction corrections within the timescales set by SLAs and OLAs.Manage the delivery of reconciled period end Tax data to Tax Team for processing of tax returns.Review and approve balance sheet reconciliations within the timescales set by the period end checklist.At period end, coordinate and deliver the closure of sub-ledgers and the general ledger and manage the delivery of complete, accurate and reviewed trial balances to Financial Control.Coordinate and manage internal audit and external audit on queries and requests for information.Manage the delivery of technical support to Finance and business stakeholders via standard and ad hoc analyses and investigations.Manage the adherence to agreed 'service levels' and the provision of regular performance metrics.Manage Finance change projects requirements within own remit.Regularly review and promote FSS process and system continuous improvement opportunities. Deliver small-scale process change projects.Responsible for ensuring that any standard operating procedures and process maps utilised to carry out FSS processes are accurate and up-to-date.Responsible for ensuring that transactions, reconciliations, and any supporting documentation are filed and can be recovered in accordance with Financial Control policy.Enhance Finance skills via an agreed and documented development plan., Manage processes and transactions in compliance with Risk and Financial Control policies., Manage the review and approve FSS transactions and transaction corrections within the timescales set by SLAs and OLAs., Manage the delivery of reconciled period end Tax data to Tax Team for processing of tax returns., Review and approve balance sheet reconciliations within the timescales set by the period end checklist., At period end, coordinate and deliver the closure of sub-ledgers and the general ledger and manage the delivery of complete, accurate and reviewed trial balances to Financial Control., Coordinate and manage internal audit and external audit on queries and requests for information., Manage the delivery of technical support to Finance and business stakeholders via standard and ad hoc analyses and investigations., Manage the adherence to agreed 'service levels' and the provision of regular performance metrics., Manage Finance change projects requirements within own remit., Regularly review and promote FSS process and system continuous improvement opportunities. Deliver small-scale process change projects., Responsible for ensuring that any standard operating procedures and process maps utilised to carry out FSS processes are accurate and up-to-date., Responsible for ensuring that transactions, reconciliations, and any supporting documentation are filed and can be recovered in accordance with Financial Control policy., Enhance Finance skills via an agreed and documented development plan., Requirement, Minimum of five years' experience as an Order-to-Cash or AR manager or senior manager in international environment (having experience in multinational FMCG company is an advantage)Experience in managing and running daily operations of end-to-end Order-to-Cash or AR processes, including but not limited to billing, collection, credit control, claim management, dispute management, aging monitoring, bad debt provision calculationDeep understanding of Order-to-Cash related accounting standards and practices, financial controls and compliance, and audit requirementsAbility to collaborate and communicate with, and manage stakeholders at various levels of the worldwide companyBusiness partnering experience with a different level of stakeholdersExcellent decision making and analytical skill, and sharp judgementStrong leadership skills and ability to manage big teamCommitment to service excellence, process improvements and automationExcellent analytical skills and attention to detail\Excellent understanding of SAP AR/OTC module; knowledge of other SAP modules would be an advantageFluent in English, both in verbal and written, Minimum of five years' experience as an Order-to-Cash or AR manager or senior manager in international environment (having experience in multinational FMCG company is an advantage), Experience in managing and running daily operations of end-to-end Order-to-Cash or AR processes, including but not limited to billing, collection, credit control, claim management, dispute management, aging monitoring, bad debt provision calculation, Deep understanding of Order-to-Cash related accounting standards and practices, financial controls and compliance, and audit requirements, Ability to collaborate and communicate with, and manage stakeholders at various levels of the worldwide company, Business partnering experience with a different level of stakeholdersExcellent decision making and analytical skill, and sharp judgement, Strong leadership skills and ability to manage big team, Commitment to service excellence, process improvements and automation, Excellent analytical skills and attention to detail\, Excellent understanding of SAP AR/OTC module; knowledge of other SAP modules would be an advantage, Fluent in English, both in verbal and written, PZ Cussons is proud to be an equal opportunity workplace and is committed to creating a diverse environment. We recruit and reward talent based on capability and performance — regardless of race, color, religion, gender, national origin, genetics, or age., PZ Cussons is big enough to make your mark, small enough to make it yours., PZ Cussons is big enough to make your mark, small enough to make it yours., Thank You for Apply to join us!, ",https://www.jobstreet.co.id/id/job/72105496?type=standout&ref=search-standalone,;
jt211,Operator Produksi dan Packing,PT NOVARTIS INDONESIA,"Operator Mesin (Manufaktur, Transportasi & Logistik)","Jakarta Timur, Jakarta Raya",Penuh waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Job Descriptions:, Job Descriptions:, , Operate Production and or packaging equipment i.e. OCR/OCV, Track and Trace and other machine for local and redress product.Perform production and or secondary packaging process and its support activities including review batch record and document reconciliation.Perform reconciliation for all CIRF document.Maintain batch record preparedness, pre review and completion for production and or packaging process.Support Production and or Packaging Coordinator for improvement in production and or secondary packaging areaTo do any task from production/packaging coordinator in relation with production /packaging process and its support activities, Operate Production and or packaging equipment i.e. OCR/OCV, Track and Trace and other machine for local and redress product., Perform production and or secondary packaging process and its support activities including review batch record and document reconciliation., Perform reconciliation for all CIRF document., Maintain batch record preparedness, pre review and completion for production and or packaging process., Support Production and or Packaging Coordinator for improvement in production and or secondary packaging area, To do any task from production/packaging coordinator in relation with production /packaging process and its support activities, , Job Requirements:, Job Requirements:, Preferably Diploma in Mechanical, electrical or computer scienceHaving experiences working in pharmaceuticals industry is an added advantage.Computer literacy, Preferably Diploma in Mechanical, electrical or computer science, Having experiences working in pharmaceuticals industry is an added advantage., Computer literacy, ",https://www.jobstreet.co.id/id/job/72035792?type=standout&ref=search-standalone,;
jt212,MANAGEMENT TRAINEE PRODUKSI (MT),PT Semarang Autocomp Manufacturing Indonesia,"Pemimpin Tim/Supervisor (Manufaktur, Transportasi & Logistik)",Jawa Tengah,Penuh waktu,Tidak ditampilkan,"Rp 4,500,000 – Rp 5,000,000 per month",Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"PT. SEMARANG AUTOCOMP MANUFACTURING INDONESIAadalah Perusahaan Modal Asing yang bergerak di bidang industri komponen otomotif dan Manufacturing Wiring Harness, PT. SEMARANG AUTOCOMP MANUFACTURING INDONESIA, , Kualifikasi, Kualifikasi, S1 TeknikUsia maksimal 26 tahunMenguasai bahasa inggris aktif dan pasif  dan apabila bisa Bahasa Jepang akan sebagai nilai tambahMampu mengoperasikan Microsoft OfficeBerkepribadian baik, berjiwa pemimpin, komunikatif, berfikir konseptual & mampu negosiasiMampu melakukan analisa perencanaan strategi operasionalBisa bekerja dalam team & dibawah tekananBersedia di tempatkan di seluruh cabang PT SAMI, S1 Teknik, Usia maksimal 26 tahun, Menguasai bahasa inggris aktif dan pasif  dan apabila bisa Bahasa Jepang akan sebagai nilai tambah, Mampu mengoperasikan Microsoft Office, Berkepribadian baik, berjiwa pemimpin, komunikatif, berfikir konseptual & mampu negosiasi, Mampu melakukan analisa perencanaan strategi operasional, Bisa bekerja dalam team & dibawah tekanan, Bersedia di tempatkan di seluruh cabang PT SAMI, ",https://www.jobstreet.co.id/id/job/72049308?type=standout&ref=search-standalone,;
